CustomerID,Recency,Frequency,Monetary,Rank,R_Quartile,F_Quartile,M_Quartile,RFMScore,CustomerClass
15400.0,92,5,331.9,446.0,2,3,4,234,BigSpenders
15402.0,148,2,64.2,1821.0,1,2,3,123,Others
15405.0,189,1,61.199999999999996,1873.5,1,1,3,113,Others
15406.0,31,2,23.35,2968.5,3,2,2,322,Others
15407.0,33,4,31.529999999999998,2664.0,3,3,2,332,Others
15408.0,264,1,4.95,4116.0,1,1,1,111,LostCheap
15410.0,84,8,219.97000000000003,664.0,2,4,4,244,Loyal
15411.0,26,4,46.99999999999999,2172.0,3,3,2,332,Others
15412.0,171,1,102.0,1303.0,1,1,3,113,Others
15414.0,9,3,74.75999999999999,1646.0,4,3,3,433,Others
15415.0,313,1,15.0,3524.5,1,1,1,111,LostCheap
15416.0,64,4,66.99,1775.0,2,3,3,233,Others
15417.0,85,1,15.6,3446.5,2,1,1,211,Others
15419.0,24,1,10.08,3832.0,3,1,1,311,Others
15421.0,58,4,77.8,1588.0,2,3,3,233,Others
15422.0,323,2,34.7,2548.5,1,2,2,122,Others
15423.0,38,1,36.0,2472.5,3,1,2,312,Others
15424.0,254,2,48.72,2133.0,1,2,3,123,Others
15426.0,19,5,28.24,2785.0,3,3,2,332,Others
15427.0,33,3,39.9,2353.5,3,3,2,332,Others
15428.0,15,1,17.700000000000003,3260.0,4,1,1,411,Others
15429.0,26,2,15.899999999999999,3430.5,3,2,1,321,Others
15432.0,23,1,12.600000000000001,3687.0,3,1,1,311,Others
15433.0,213,2,23.46,2950.0,1,2,2,122,Others
15434.0,8,5,81.82,1517.0,4,3,3,433,Others
15435.0,22,1,4.95,4116.0,3,1,1,311,Others
15436.0,12,3,16.0,3410.0,4,3,1,431,Others
15437.0,262,1,3.3,4207.5,1,1,1,111,LostCheap
15438.0,131,1,11.8,3733.0,2,1,1,211,Others
15440.0,54,3,12.05,3720.5,2,3,1,231,Others
15442.0,248,1,297.0,500.0,1,1,4,114,BigSpenders
15443.0,1,7,71.7,1689.5,4,4,3,443,Loyal
15444.0,9,2,19.17,3179.0,4,2,2,422,Others
15445.0,264,1,20.4,3056.5,1,1,2,112,Others
15447.0,330,1,10.2,3809.0,1,1,1,111,LostCheap
15448.0,312,1,19.9,3100.0,1,1,2,112,Others
15449.0,26,3,57.2,1944.0,3,3,3,333,Others
15450.0,30,1,15.0,3524.5,3,1,1,311,Others
15452.0,29,3,50.35000000000001,2088.0,3,3,3,333,Others
15453.0,1,7,43.85,2245.0,4,4,2,442,Loyal
15454.0,362,1,4.95,4116.0,1,1,1,111,LostCheap
15456.0,283,3,11.95,3722.5,1,3,1,131,Others
15457.0,262,1,1.25,4304.0,1,1,1,111,LostCheap
15458.0,25,1,18.72,3195.5,3,1,2,312,Others
15460.0,354,1,1.25,4304.0,1,1,1,111,LostCheap
15462.0,94,3,54.599999999999994,1995.0,2,3,3,233,Others
15463.0,29,1,6.84,4021.0,3,1,1,311,Others
15464.0,338,1,39.95,2349.0,1,1,2,112,Others
15465.0,19,18,3453.2499999999995,52.0,3,4,4,344,Loyal
15466.0,85,1,5.1,4082.0,2,1,1,211,Others
15467.0,9,3,47.7,2152.5,4,3,3,433,Others
15468.0,51,2,39.699999999999996,2363.5,2,2,2,222,Others
15469.0,50,2,51.300000000000004,2060.0,3,2,3,323,Others
15471.0,2,1,3.75,4187.5,4,1,1,411,Others
15472.0,113,1,2.08,4259.5,2,1,1,211,Others
15473.0,14,7,1081.2,138.0,4,4,4,444,Best
15475.0,77,1,17.85,3231.0,2,1,2,212,Others
15478.0,40,2,62.400000000000006,1855.5,3,2,3,323,Others
15480.0,116,1,34.0,2579.0,2,1,2,212,Others
15482.0,15,12,1782.58,86.0,4,4,4,444,Best
15483.0,161,4,10.64,3770.0,1,3,1,131,Others
15484.0,1,4,177.36,816.0,4,3,4,434,BigSpenders
15485.0,30,3,25.62,2847.5,3,3,2,332,Others
15488.0,92,1,15.0,3524.5,2,1,1,211,Others
15489.0,22,3,87.0,1451.0,3,3,3,333,Others
15491.0,95,6,181.20000000000002,797.0,2,4,4,244,Loyal
15492.0,28,2,20.04,3083.0,3,2,2,322,Others
15493.0,32,5,27.63,2799.0,3,3,2,332,Others
15494.0,21,2,4.2299999999999995,4159.0,3,2,1,321,Others
15497.0,17,2,120.0,1161.0,4,2,3,423,Others
15498.0,2,27,1084.03,136.0,4,4,4,444,Best
15500.0,8,4,48.690000000000005,2134.0,4,3,3,433,Others
15502.0,15,12,3872.8300000000004,41.0,4,4,4,444,Best
15503.0,362,1,0.42,4335.5,1,1,1,111,LostCheap
15504.0,81,1,7.5,3998.0,2,1,1,211,Others
15505.0,52,5,135.14,1054.0,2,3,4,234,BigSpenders
15506.0,22,3,10.9,3761.0,3,3,1,331,Others
15507.0,171,1,7.95,3969.5,1,1,1,111,LostCheap
15508.0,189,6,52.01,2051.0,1,4,3,143,Loyal
15510.0,330,1,250.0,584.0,1,1,4,114,BigSpenders
15511.0,11,5,25.37,2880.0,4,3,2,432,Others
15512.0,155,2,43.199999999999996,2259.5,1,2,2,122,Others
15513.0,33,19,1077.31,139.0,3,4,4,344,Loyal
15514.0,12,11,332.65000000000003,444.0,4,4,4,444,Best
15516.0,44,3,16.28,3402.5,3,3,1,331,Others
15517.0,233,1,7.56,3990.5,1,1,1,111,LostCheap
15518.0,64,8,79.51,1561.0,2,4,3,243,Loyal
15520.0,1,1,10.2,3809.0,4,1,1,411,Others
15521.0,40,8,224.35,651.0,3,4,4,344,Loyal
15522.0,32,2,2.64,4231.0,3,2,1,321,Others
15523.0,84,1,232.50000000000003,623.0,2,1,4,214,BigSpenders
15524.0,24,1,440.0,335.5,3,1,4,314,BigSpenders
15525.0,2,3,22.939999999999998,2979.0,4,3,2,432,Others
15526.0,33,2,139.29999999999998,1025.0,3,2,4,324,BigSpenders
15527.0,18,8,123.78,1126.0,3,4,3,343,Loyal
15528.0,254,1,3.75,4187.5,1,1,1,111,LostCheap
15529.0,22,11,132.34,1073.0,3,4,4,344,Loyal
15530.0,21,4,36.94,2449.0,3,3,2,332,Others
15531.0,8,2,27.35,2809.5,4,2,2,422,Others
15532.0,25,4,19.85,3108.0,3,3,2,332,Others
15533.0,19,3,59.7,1903.0,3,3,3,333,Others
15535.0,173,4,43.3,2254.0,1,3,2,132,Others
15537.0,163,1,1.25,4304.0,1,1,1,111,LostCheap
15539.0,7,1,6.25,4044.0,4,1,1,411,Others
15540.0,11,1,19.5,3166.0,4,1,2,412,Others
15541.0,114,1,2.08,4259.5,2,1,1,211,Others
15543.0,288,1,2.55,4235.5,1,1,1,111,LostCheap
15544.0,9,9,112.27,1212.0,4,4,3,443,Loyal
15545.0,54,2,9.2,3901.0,2,2,1,221,Others
15547.0,7,14,134.12000000000003,1062.0,4,4,4,444,Best
15549.0,77,3,39.1,2385.0,2,3,2,232,Others
15550.0,4,4,29.06,2771.0,4,3,2,432,Others
15551.0,36,1,19.9,3100.0,3,1,2,312,Others
15552.0,217,1,5.9,4058.0,1,1,1,111,LostCheap
15553.0,60,1,2.5,4240.0,2,1,1,211,Others
15554.0,277,1,15.9,3420.0,1,1,1,111,LostCheap
15555.0,12,16,174.66,839.0,4,4,4,444,Best
15556.0,24,1,11.6,3747.5,3,1,1,311,Others
15557.0,28,1,35.7,2487.0,3,1,2,312,Others
15561.0,11,4,240.6,604.0,4,3,4,434,BigSpenders
15562.0,351,1,134.55,1057.0,1,1,4,114,BigSpenders
15563.0,22,4,117.75,1178.5,3,3,3,333,Others
15565.0,50,2,33.0,2616.0,3,2,2,322,Others
15567.0,18,1,99.84,1323.0,3,1,3,313,Others
15568.0,2,3,25.909999999999997,2841.0,4,3,2,432,Others
15569.0,103,5,827.7599999999999,182.0,2,3,4,234,BigSpenders
15570.0,7,12,156.59000000000003,924.0,4,4,4,444,Best
15571.0,11,4,49.21,2127.0,4,3,3,433,Others
15572.0,4,7,83.69,1491.0,4,4,3,443,Loyal
15573.0,31,2,8.16,3961.0,3,2,1,321,Others
15574.0,177,4,29.95,2738.5,1,3,2,132,Others
15576.0,37,1,90.0,1417.5,3,1,3,313,Others
15577.0,151,3,28.65,2777.0,1,3,2,132,Others
15578.0,162,1,7.95,3969.5,1,1,1,111,LostCheap
15579.0,68,2,7.49,4003.0,2,2,1,221,Others
15581.0,120,13,2744.5,63.0,2,4,4,244,Loyal
15582.0,24,3,47.550000000000004,2156.0,3,3,3,333,Others
15584.0,23,4,28.68,2775.0,3,3,2,332,Others
15585.0,176,1,15.9,3420.0,1,1,1,111,LostCheap
15587.0,50,4,364.32000000000005,404.0,3,3,4,334,BigSpenders
15589.0,255,3,62.699999999999996,1849.0,1,3,3,133,Others
15592.0,46,1,12.48,3707.5,3,1,1,311,Others
15593.0,70,1,15.0,3524.5,2,1,1,211,Others
15594.0,15,5,84.17,1485.0,4,3,3,433,Others
15596.0,100,5,67.89999999999999,1755.0,2,3,3,233,Others
15597.0,35,1,17.85,3231.0,3,1,2,312,Others
15598.0,53,1,15.0,3524.5,2,1,1,211,Others
15599.0,26,2,46.839999999999996,2176.0,3,2,2,322,Others
15601.0,11,14,350.93999999999994,421.0,4,4,4,444,Best
15602.0,8,9,304.94000000000005,489.0,4,4,4,444,Best
15603.0,78,1,34.56,2557.0,2,1,2,212,Others
15604.0,52,1,14.850000000000001,3591.0,2,1,1,211,Others
15605.0,36,5,75.80000000000001,1622.0,3,3,3,333,Others
15606.0,61,9,376.22,391.0,2,4,4,244,Loyal
15607.0,336,1,4.5600000000000005,4141.0,1,1,1,111,LostCheap
15608.0,28,4,155.78,932.0,3,3,4,334,BigSpenders
15609.0,184,1,19.8,3116.5,1,1,2,112,Others
15610.0,51,1,15.0,3524.5,2,1,1,211,Others
15611.0,9,13,730.82,205.0,4,4,4,444,Best
15612.0,36,2,32.0,2646.5,3,2,2,322,Others
15615.0,10,23,522.94,283.0,4,4,4,444,Best
15618.0,32,4,79.65,1556.0,3,3,3,333,Others
15619.0,10,1,145.0,978.5,4,1,4,414,BigSpenders
15620.0,56,3,51.15,2061.5,2,3,3,233,Others
15621.0,4,4,335.57,440.0,4,3,4,434,BigSpenders
15622.0,43,9,196.54000000000005,746.0,3,4,4,344,Loyal
15623.0,141,1,17.700000000000003,3260.0,2,1,1,211,Others
15624.0,116,4,73.05000000000001,1666.0,2,3,3,233,Others
15625.0,103,4,70.2,1712.0,2,3,3,233,Others
15626.0,74,2,25.32,2882.0,2,2,2,222,Others
15628.0,4,9,148.0,964.5,4,4,4,444,Best
15630.0,45,2,59.4,1910.0,3,2,3,323,Others
15632.0,15,8,194.45999999999998,753.0,4,4,4,444,Best
15634.0,17,1,17.700000000000003,3260.0,4,1,1,411,Others
15636.0,89,2,50.400000000000006,2081.0,2,2,3,223,Others
15637.0,52,1,14.850000000000001,3591.0,2,1,1,211,Others
15639.0,134,1,39.8,2358.0,2,1,2,212,Others
15640.0,4,15,578.29,255.0,4,4,4,444,Best
15641.0,105,4,49.71,2119.0,2,3,3,233,Others
15643.0,191,3,114.4,1201.0,1,3,3,133,Others
15644.0,166,4,12.600000000000001,3687.0,1,3,1,131,Others
15645.0,18,1,0.42,4335.5,3,1,1,311,Others
15646.0,157,3,55.300000000000004,1974.0,1,3,3,133,Others
15648.0,204,2,35.25,2520.5,1,2,2,122,Others
15649.0,336,2,816.0,184.0,1,2,4,124,BigSpenders
15651.0,36,3,78.03999999999999,1585.0,3,3,3,333,Others
15652.0,91,1,30.0,2724.0,2,1,2,212,Others
15653.0,92,2,432.11999999999995,347.0,2,2,4,224,BigSpenders
15654.0,9,2,40.26,2334.5,4,2,2,422,Others
15655.0,243,1,15.9,3420.0,1,1,1,111,LostCheap
15656.0,45,4,68.61,1741.0,3,3,3,333,Others
15657.0,22,1,30.0,2724.0,3,1,2,312,Others
15658.0,190,5,61.4,1868.0,1,3,3,133,Others
15659.0,43,1,15.0,3524.5,3,1,1,311,Others
15660.0,25,9,192.94,757.0,3,4,4,344,Loyal
15661.0,317,2,122.6,1135.0,1,2,3,123,Others
15663.0,106,1,14.040000000000001,3618.0,2,1,1,211,Others
15664.0,50,1,15.0,3524.5,3,1,1,311,Others
15665.0,168,2,43.800000000000004,2246.0,1,2,2,122,Others
15667.0,39,1,9.36,3891.5,3,1,1,311,Others
15668.0,217,1,76.32000000000001,1614.0,1,1,3,113,Others
15669.0,40,4,148.32,960.0,3,3,4,334,BigSpenders
15670.0,296,1,17.700000000000003,3260.0,1,1,1,111,LostCheap
15671.0,18,7,487.44,305.0,3,4,4,344,Loyal
15673.0,88,4,66.0,1789.5,2,3,3,233,Others
15674.0,73,5,402.67,373.0,2,3,4,234,BigSpenders
15675.0,81,3,49.2,2128.5,2,3,3,233,Others
15676.0,18,3,29.2,2768.0,3,3,2,332,Others
15677.0,49,1,15.0,3524.5,3,1,1,311,Others
15678.0,52,1,22.5,2992.5,2,1,2,212,Others
15679.0,24,4,41.760000000000005,2295.0,3,3,2,332,Others
15680.0,9,3,47.3,2161.5,4,3,3,433,Others
15681.0,25,5,123.06,1132.0,3,3,3,333,Others
15683.0,117,1,20.8,3036.0,2,1,2,212,Others
15687.0,8,9,176.9,820.0,4,4,4,444,Best
15689.0,119,2,45.0,2220.5,2,2,2,222,Others
15690.0,4,2,51.48,2059.0,4,2,3,423,Others
15691.0,252,1,45.0,2220.5,1,1,2,112,Others
15692.0,28,1,6.959999999999999,4015.5,3,1,1,311,Others
15694.0,0,14,1675.24,100.0,4,4,4,444,Best
15695.0,266,2,55.95,1959.5,1,2,3,123,Others
15696.0,33,8,147.45,967.0,3,4,4,344,Loyal
15699.0,17,1,12.5,3700.0,4,1,1,411,Others
15700.0,172,2,16.4,3399.5,1,2,1,121,Others
15701.0,2,4,41.9,2292.0,4,3,2,432,Others
15703.0,264,1,23.4,2960.0,1,1,2,112,Others
15704.0,140,4,91.8,1394.5,2,3,3,233,Others
15705.0,201,1,60.0,1892.5,1,1,3,113,Others
15706.0,63,4,157.8,916.5,2,3,4,234,BigSpenders
15707.0,35,4,21.75,3014.5,3,3,2,332,Others
15708.0,40,7,105.62,1270.0,3,4,3,343,Loyal
15709.0,283,1,38.160000000000004,2414.5,1,1,2,112,Others
15712.0,9,5,258.66,573.0,4,3,4,434,BigSpenders
15713.0,143,2,32.4,2636.0,1,2,2,122,Others
15714.0,11,2,30.240000000000002,2700.0,4,2,2,422,Others
15716.0,145,4,33.620000000000005,2593.0,1,3,2,132,Others
15717.0,234,1,35.400000000000006,2509.0,1,1,2,112,Others
15719.0,32,13,115.36000000000003,1192.0,3,4,3,343,Loyal
15720.0,24,1,3.75,4187.5,3,1,1,311,Others
15721.0,11,1,0.85,4321.0,4,1,1,411,Others
15722.0,35,5,148.9,957.0,3,3,4,334,BigSpenders
15723.0,364,1,1.25,4304.0,1,1,1,111,LostCheap
15724.0,201,2,44.7,2232.0,1,2,2,122,Others
15725.0,15,1,33.0,2616.0,4,1,2,412,Others
15727.0,16,7,125.50000000000001,1114.0,4,4,3,443,Loyal
15729.0,212,1,15.0,3524.5,1,1,1,111,LostCheap
15730.0,65,3,43.5,2250.0,2,3,2,232,Others
15732.0,212,2,32.1,2644.0,1,2,2,122,Others
15733.0,282,1,19.799999999999997,3140.0,1,1,2,112,Others
15734.0,114,2,61.5,1866.0,2,2,3,223,Others
15737.0,14,8,170.70000000000002,853.0,4,4,4,444,Best
15738.0,18,16,324.72,461.0,3,4,4,344,Loyal
15739.0,66,1,23.8,2937.5,2,1,2,212,Others
15740.0,49,1,9.36,3891.5,3,1,1,311,Others
15743.0,16,4,37.35,2433.5,4,3,2,432,Others
15744.0,77,1,13.919999999999998,3621.5,2,1,1,211,Others
15745.0,19,4,117.75,1178.5,3,3,3,333,Others
15746.0,134,1,18.75,3191.5,2,1,2,212,Others
15747.0,12,3,23.599999999999998,2947.0,4,3,2,432,Others
15748.0,40,1,5.8,4064.0,3,1,1,311,Others
15749.0,235,3,12868.5,11.0,1,3,4,134,BigSpenders
15750.0,2,8,96.16,1357.0,4,4,3,443,Loyal
15752.0,39,7,81.09,1531.0,3,4,3,343,Loyal
15753.0,304,1,79.2,1565.5,1,1,3,113,Others
15754.0,51,3,49.74,2118.0,2,3,3,233,Others
15755.0,10,6,107.88,1250.0,4,4,3,443,Loyal
15756.0,61,4,10.01,3838.0,2,3,1,231,Others
15757.0,65,2,50.7,2073.5,2,2,3,223,Others
15758.0,24,1,29.700000000000003,2752.0,3,1,2,312,Others
15759.0,218,3,123.2,1128.0,1,3,3,133,Others
15762.0,65,2,39.84,2355.0,2,2,2,222,Others
15763.0,31,2,29.85,2742.5,3,2,2,322,Others
15764.0,88,6,86.69999999999999,1455.0,2,4,3,243,Loyal
15766.0,64,1,25.5,2864.0,2,1,2,212,Others
15768.0,115,3,46.349999999999994,2192.0,2,3,2,232,Others
15769.0,7,26,11752.640000000001,12.0,4,4,4,444,Best
15773.0,5,1,7.08,4011.0,4,1,1,411,Others
15774.0,68,1,13.9,3624.5,2,1,1,211,Others
15775.0,245,1,15.0,3524.5,1,1,1,111,LostCheap
15776.0,133,1,7.4399999999999995,4005.0,2,1,1,211,Others
15777.0,241,4,448.65,334.0,1,3,4,134,BigSpenders
15780.0,183,3,62.85,1842.0,1,3,3,133,Others
15781.0,25,3,63.150000000000006,1837.0,3,3,3,333,Others
15782.0,9,3,291.4,513.0,4,3,4,434,BigSpenders
15783.0,10,1,15.7,3434.5,4,1,1,411,Others
15785.0,32,5,78.36,1580.0,3,3,3,333,Others
15786.0,46,3,68.5,1742.5,3,3,3,333,Others
15787.0,26,3,28.05,2789.0,3,3,2,332,Others
15789.0,358,1,15.6,3446.5,1,1,1,111,LostCheap
15790.0,10,1,5.9,4058.0,4,1,1,411,Others
15791.0,43,2,49.8,2112.5,3,2,3,323,Others
15793.0,14,3,372.72,396.0,4,3,4,434,BigSpenders
15795.0,149,1,6.959999999999999,4015.5,1,1,1,111,LostCheap
15796.0,1,8,171.7,849.0,4,4,4,444,Best
15797.0,113,4,957.0,153.0,2,3,4,234,BigSpenders
15799.0,75,3,21.9,3008.0,2,3,2,232,Others
15800.0,107,2,15.18,3461.0,2,2,1,221,Others
15801.0,46,3,55.7,1963.0,3,3,3,333,Others
15802.0,142,1,451.42,330.0,1,1,4,114,BigSpenders
15803.0,51,1,17.0,3339.0,2,1,1,211,Others
15804.0,0,13,183.16,791.0,4,4,4,444,Best
15805.0,23,17,346.91,427.0,3,4,4,344,Loyal
15806.0,46,3,36.93,2450.0,3,3,2,332,Others
15807.0,50,3,77.4,1595.0,3,3,3,333,Others
15808.0,306,4,192.75,758.0,1,3,4,134,BigSpenders
15809.0,36,5,83.19999999999999,1501.0,3,3,3,333,Others
15810.0,78,4,48.89000000000001,2132.0,2,3,3,233,Others
15811.0,22,6,118.16999999999999,1175.0,3,4,3,343,Loyal
15812.0,107,5,590.25,246.0,2,3,4,234,BigSpenders
15813.0,207,2,40.35,2331.0,1,2,2,122,Others
15814.0,16,4,92.66,1387.0,4,3,3,433,Others
15815.0,63,5,376.1,392.0,2,3,4,234,BigSpenders
15819.0,49,4,66.44,1783.0,3,3,3,333,Others
15820.0,319,1,1.25,4304.0,1,1,1,111,LostCheap
15821.0,44,2,4.8,4129.0,3,2,1,321,Others
15822.0,3,2,35.85,2474.5,4,2,2,422,Others
15823.0,372,1,15.0,3524.5,1,1,1,111,LostCheap
15825.0,172,1,25.5,2864.0,1,1,2,112,Others
15826.0,56,3,78.9,1572.5,2,3,3,233,Others
15827.0,73,14,240.55,605.0,2,4,4,244,Loyal
15829.0,99,2,9.6,3881.0,2,2,1,221,Others
15830.0,37,1,9.36,3891.5,3,1,1,311,Others
15831.0,58,3,43.26,2255.0,2,3,2,232,Others
15832.0,254,1,12.5,3700.0,1,1,1,111,LostCheap
15834.0,70,4,154.85,934.0,2,3,4,234,BigSpenders
15835.0,44,4,111.3,1221.0,3,3,3,333,Others
15836.0,50,1,9.95,3854.0,3,1,1,311,Others
15837.0,64,1,16.6,3361.5,2,1,1,211,Others
15838.0,11,19,3491.66,51.0,4,4,4,444,Best
15839.0,33,3,44.160000000000004,2242.0,3,3,2,332,Others
15840.0,58,2,13.799999999999999,3629.0,2,2,1,221,Others
15841.0,72,4,237.68,611.5,2,3,4,234,BigSpenders
15843.0,303,1,14.850000000000001,3591.0,1,1,1,111,LostCheap
15844.0,46,1,20.28,3068.5,3,1,2,312,Others
15845.0,17,8,225.6,649.0,4,4,4,444,Best
15847.0,38,2,26.200000000000003,2834.0,3,2,2,322,Others
15850.0,19,2,5.21,4078.5,3,2,1,321,Others
15852.0,186,2,70.25,1710.0,1,2,3,123,Others
15853.0,51,1,2.08,4259.5,2,1,1,211,Others
15854.0,4,12,862.5500000000002,176.0,4,4,4,444,Best
15855.0,136,5,40.15,2339.0,2,3,2,232,Others
15856.0,4,27,992.6599999999999,151.0,4,4,4,444,Best
15857.0,18,1,15.0,3524.5,3,1,1,311,Others
15858.0,15,5,36.07,2471.0,4,3,2,432,Others
15860.0,40,8,57.48,1939.0,3,4,3,343,Loyal
15861.0,12,8,227.26999999999998,643.0,4,4,4,444,Best
15862.0,8,4,36.800000000000004,2455.0,4,3,2,432,Others
15863.0,25,2,5.0,4103.0,3,2,1,321,Others
15864.0,22,6,867.96,174.0,3,4,4,344,Loyal
15865.0,40,3,139.8,1020.0,3,3,4,334,BigSpenders
15866.0,101,1,16.95,3351.0,2,1,1,211,Others
15867.0,5,15,162.69000000000003,895.0,4,4,4,444,Best
15869.0,277,2,18.0,3214.5,1,2,2,122,Others
15870.0,32,1,3.75,4187.5,3,1,1,311,Others
15872.0,14,2,10.35,3791.0,4,2,1,421,Others
15874.0,63,7,505.74999999999994,291.0,2,4,4,244,Loyal
15877.0,1,2,6.65,4035.0,4,2,1,421,Others
15880.0,369,1,16.95,3351.0,1,1,1,111,LostCheap
15881.0,312,5,58.550000000000004,1919.0,1,3,3,133,Others
15882.0,198,4,117.20000000000002,1185.0,1,3,3,133,Others
15883.0,2,2,21.330000000000002,3020.0,4,2,2,422,Others
15885.0,92,3,49.8,2112.5,2,3,3,233,Others
15886.0,60,1,5.1,4082.0,2,1,1,211,Others
15888.0,80,1,22.5,2992.5,2,1,2,212,Others
15889.0,156,2,22.25,3004.0,1,2,2,122,Others
15891.0,226,1,2.55,4235.5,1,1,1,111,LostCheap
15894.0,253,2,25.26,2884.0,1,2,2,122,Others
15895.0,149,1,137.16,1037.0,1,1,4,114,BigSpenders
15897.0,194,2,12.7,3677.0,1,2,1,121,Others
15898.0,1,5,348.95,426.0,4,3,4,434,BigSpenders
15899.0,368,1,12.75,3666.0,1,1,1,111,LostCheap
15900.0,23,1,9.36,3891.5,3,1,1,311,Others
15901.0,16,3,19.7,3157.0,4,3,2,432,Others
15903.0,9,7,527.16,279.0,4,4,4,444,Best
15904.0,8,1,4.68,4133.5,4,1,1,411,Others
15906.0,19,7,58.699999999999996,1917.0,3,4,3,343,Loyal
15907.0,3,3,13.649999999999999,3633.0,4,3,1,431,Others
15909.0,173,1,19.799999999999997,3140.0,1,1,2,112,Others
15910.0,0,8,55.41,1971.0,4,4,3,443,Loyal
15912.0,178,2,30.42,2698.0,1,2,2,122,Others
15916.0,16,8,135.08,1055.0,4,4,4,444,Best
15917.0,247,1,10.2,3809.0,1,1,1,111,LostCheap
15918.0,190,2,40.5,2326.5,1,2,2,122,Others
15919.0,19,2,4.27,4148.0,3,2,1,321,Others
15920.0,154,4,9.25,3900.0,1,3,1,131,Others
15921.0,172,1,10.2,3809.0,1,1,1,111,LostCheap
15922.0,373,1,75.60000000000001,1628.0,1,1,3,113,Others
15923.0,372,1,4.75,4131.5,1,1,1,111,LostCheap
15925.0,194,1,38.25,2410.5,1,1,2,112,Others
15930.0,67,1,16.5,3381.0,2,1,1,211,Others
15932.0,4,8,135.84,1050.0,4,4,4,444,Best
15933.0,21,3,42.510000000000005,2274.0,3,3,2,332,Others
15935.0,239,2,324.62,462.0,1,2,4,124,BigSpenders
15937.0,64,1,14.850000000000001,3591.0,2,1,1,211,Others
15938.0,112,5,182.8,793.0,2,3,4,234,BigSpenders
15939.0,89,15,946.52,155.0,2,4,4,244,Loyal
15940.0,311,1,35.8,2479.0,1,1,2,112,Others
15942.0,133,1,10.08,3832.0,2,1,1,211,Others
15944.0,276,1,17.700000000000003,3260.0,1,1,1,111,LostCheap
15945.0,365,1,167.4,864.5,1,1,4,114,BigSpenders
15947.0,82,1,179.0,804.5,2,1,4,214,BigSpenders
15948.0,8,2,35.1,2528.5,4,2,2,422,Others
15949.0,16,2,30.119999999999997,2708.0,4,2,2,422,Others
15950.0,31,4,72.35,1679.0,3,3,3,333,Others
15951.0,8,2,27.0,2820.5,4,2,2,422,Others
15952.0,33,4,42.85,2264.5,3,3,2,332,Others
15953.0,15,8,257.20000000000005,574.0,4,4,4,444,Best
15955.0,24,14,332.96000000000004,443.0,3,4,4,344,Loyal
15957.0,31,1,4.16,4164.5,3,1,1,311,Others
15958.0,74,1,3.95,4174.5,2,1,1,211,Others
15963.0,19,2,29.22,2767.0,3,2,2,322,Others
15965.0,17,4,33.910000000000004,2584.0,4,3,2,432,Others
15967.0,23,2,15.15,3462.0,3,2,1,321,Others
15969.0,2,3,84.4,1481.0,4,3,3,433,Others
15970.0,303,1,16.5,3381.0,1,1,1,111,LostCheap
15971.0,17,12,2427.45,69.0,4,4,4,444,Best
15973.0,366,1,17.4,3303.5,1,1,1,111,LostCheap
15974.0,39,7,120.58,1158.0,3,4,3,343,Loyal
15975.0,84,1,17.700000000000003,3260.0,2,1,1,211,Others
15976.0,165,2,18.15,3211.0,1,2,2,122,Others
15977.0,17,2,23.1,2972.5,4,2,2,422,Others
15978.0,77,1,20.8,3036.0,2,1,2,212,Others
15980.0,88,3,120.63999999999999,1156.0,2,3,3,233,Others
15981.0,24,8,377.79999999999995,390.0,3,4,4,344,Loyal
15983.0,22,4,27.29,2811.0,3,3,2,332,Others
15984.0,2,10,191.23999999999998,762.0,4,4,4,444,Best
15985.0,123,2,36.9,2453.0,2,2,2,222,Others
15986.0,30,1,13.52,3636.5,3,1,1,311,Others
15987.0,12,7,512.8000000000001,290.0,4,4,4,444,Best
15988.0,19,1,19.95,3087.5,3,1,2,312,Others
15990.0,44,2,67.5,1760.0,3,2,3,323,Others
15992.0,3,1,14.95,3580.5,4,1,1,411,Others
15993.0,8,7,78.4,1578.0,4,4,3,443,Loyal
15994.0,54,1,15.0,3524.5,2,1,1,211,Others
15996.0,88,6,55.09,1981.0,2,4,3,243,Loyal
15998.0,36,5,64.0,1824.0,3,3,3,333,Others
16000.0,2,3,5238.9,29.0,4,3,4,434,BigSpenders
16003.0,29,5,177.10000000000002,818.0,3,3,4,334,BigSpenders
16005.0,12,4,13.55,3634.0,4,3,1,431,Others
16006.0,211,1,23.099999999999998,2974.0,1,1,2,112,Others
16007.0,47,4,31.349999999999998,2671.0,3,3,2,332,Others
16008.0,23,3,38.45,2402.0,3,3,2,332,Others
16009.0,22,4,102.14,1299.0,3,3,3,333,Others
16010.0,245,3,12.74,3675.0,1,3,1,131,Others
16011.0,8,16,359.11,410.0,4,4,4,444,Best
16012.0,35,3,49.760000000000005,2116.5,3,3,3,333,Others
16013.0,3,47,17895.280000000002,9.0,4,4,4,444,Best
16014.0,37,3,27.25,2812.0,3,3,2,332,Others
16015.0,3,3,95.03,1366.0,4,3,3,433,Others
16016.0,3,8,61.06,1876.0,4,4,3,443,Loyal
16017.0,47,1,9.899999999999999,3871.0,3,1,1,311,Others
16018.0,39,2,34.349999999999994,2565.0,3,2,2,322,Others
16019.0,46,9,433.96999999999997,345.0,3,4,4,344,Loyal
16020.0,16,3,135.9,1049.0,4,3,4,434,BigSpenders
16022.0,260,1,7.95,3969.5,1,1,1,111,LostCheap
