CustomerID,LastPurshaceDate,Recency,Frequency,Monetary,Rank,R_Quartile,F_Quartile,M_Quartile,RFMScore
15604.0,2011-10-18,52,1,14.850000000000001,3163.5,2,1,1,211
15605.0,2011-11-03,36,4,60.95,1620.0,3,3,3,333
15606.0,2011-10-09,61,9,376.22,325.0,2,4,4,244
15607.0,2011-01-07,336,1,4.5600000000000005,3660.0,1,1,1,111
15608.0,2011-11-11,28,4,155.78,782.0,3,3,4,334
15609.0,2011-06-08,184,1,19.8,2734.5,1,1,2,112
15610.0,2011-10-19,51,1,15.0,3106.0,2,1,1,211
15611.0,2011-11-30,9,13,730.82,173.0,4,4,4,444
15612.0,2011-11-03,36,2,32.0,2318.5,3,2,2,322
15615.0,2011-11-29,10,23,522.94,233.0,4,4,4,444
15618.0,2011-11-07,32,4,79.65,1329.0,3,3,3,333
15619.0,2011-11-29,10,1,145.0,823.5,4,1,4,414
15620.0,2011-10-14,56,3,51.15,1779.5,2,3,3,233
15621.0,2011-12-05,4,4,335.57,364.0,4,3,4,434
15622.0,2011-10-27,43,9,196.54000000000005,629.0,3,4,4,344
15623.0,2011-07-21,141,1,17.700000000000003,2860.0,1,1,2,112
15624.0,2011-08-15,116,4,73.05000000000001,1420.0,2,3,3,233
15625.0,2011-08-28,103,4,70.2,1462.0,2,3,3,233
15626.0,2011-09-26,74,2,25.32,2525.0,2,2,2,222
15628.0,2011-12-05,4,8,137.8,870.0,4,4,4,444
15630.0,2011-10-25,45,2,59.4,1649.0,3,2,3,323
15632.0,2011-11-24,15,8,194.45999999999998,635.0,4,4,4,444
15634.0,2011-11-22,17,1,17.700000000000003,2860.0,4,1,2,412
15636.0,2011-09-11,89,2,50.400000000000006,1797.0,2,2,3,223
15637.0,2011-10-18,52,1,14.850000000000001,3163.5,2,1,1,211
15639.0,2011-07-28,134,1,39.8,2057.5,2,1,2,212
15640.0,2011-12-05,4,14,476.29,255.0,4,4,4,444
15641.0,2011-08-26,105,4,49.71,1833.0,2,3,3,233
15643.0,2011-06-01,191,3,114.4,1019.0,1,3,3,133
15644.0,2011-06-26,166,4,12.600000000000001,3250.0,1,3,1,131
15645.0,2011-11-21,18,1,0.42,3859.5,3,1,1,311
15646.0,2011-07-05,157,2,37.6,2130.0,1,2,2,122
15648.0,2011-05-19,204,2,35.25,2211.0,1,2,2,122
15649.0,2011-01-07,336,1,306.0,406.0,1,1,4,114
15651.0,2011-11-03,36,3,78.03999999999999,1361.0,3,3,3,333
15652.0,2011-09-09,91,1,30.0,2386.5,2,1,2,212
15653.0,2011-09-08,92,2,432.11999999999995,290.0,2,2,4,224
15654.0,2011-11-30,9,2,40.26,2036.5,4,2,2,422
15655.0,2011-04-10,243,1,15.9,3012.0,1,1,1,111
15656.0,2011-10-25,45,4,68.61,1486.0,3,3,3,333
15657.0,2011-11-17,22,1,30.0,2386.5,3,1,2,312
15658.0,2011-06-02,190,4,49.5,1837.5,1,3,3,133
15659.0,2011-10-27,43,1,15.0,3106.0,3,1,1,311
15660.0,2011-11-14,25,9,192.94,638.0,3,4,4,344
15661.0,2011-01-26,317,2,122.6,957.0,1,2,4,124
15663.0,2011-08-25,106,1,14.040000000000001,3189.0,2,1,1,211
15664.0,2011-10-20,50,1,15.0,3106.0,2,1,1,211
15665.0,2011-06-24,168,2,43.800000000000004,1951.0,1,2,2,122
15667.0,2011-10-31,39,1,9.36,3430.0,3,1,1,311
15668.0,2011-05-06,217,1,76.32000000000001,1382.5,1,1,3,113
15669.0,2011-10-30,40,4,148.32,808.0,3,3,4,334
15670.0,2011-02-16,296,1,17.700000000000003,2860.0,1,1,2,112
15671.0,2011-11-21,18,7,487.44,249.0,3,4,4,344
15673.0,2011-09-12,88,4,66.0,1533.0,2,3,3,233
15674.0,2011-09-27,73,5,402.67,311.0,2,3,4,234
15675.0,2011-09-19,81,3,49.2,1841.5,2,3,3,233
15676.0,2011-11-21,18,3,29.2,2423.0,3,3,2,332
15677.0,2011-10-21,49,1,15.0,3106.0,3,1,1,311
15678.0,2011-10-18,52,1,22.5,2622.0,2,1,2,212
15679.0,2011-11-15,24,4,41.760000000000005,1999.0,3,3,2,332
15680.0,2011-11-30,9,2,32.3,2313.0,4,2,2,422
15681.0,2011-11-14,25,5,123.06,955.0,3,3,4,334
15683.0,2011-08-14,117,1,20.8,2663.0,2,1,2,212
15687.0,2011-12-01,8,9,176.9,686.0,4,4,4,444
15689.0,2011-08-12,119,2,45.0,1930.5,2,2,2,222
15690.0,2011-12-05,4,2,51.48,1776.0,4,2,3,423
15691.0,2011-04-01,252,1,45.0,1930.5,1,1,2,112
15692.0,2011-11-11,28,1,6.959999999999999,3539.5,3,1,1,311
15694.0,2011-12-09,0,13,1607.24,85.0,4,4,4,444
15695.0,2011-03-18,266,2,55.95,1690.5,1,2,3,123
15696.0,2011-11-06,33,8,147.45,814.0,3,4,4,344
15699.0,2011-11-22,17,1,12.5,3259.5,4,1,1,411
15700.0,2011-06-20,172,2,16.4,2991.5,1,2,1,121
15701.0,2011-12-07,2,4,41.9,1996.0,4,3,2,432
15703.0,2011-03-20,264,1,23.4,2592.0,1,1,2,112
15704.0,2011-07-22,140,4,91.8,1191.5,1,3,3,133
15705.0,2011-05-22,201,1,60.0,1631.5,1,1,3,113
15706.0,2011-10-07,63,4,157.8,770.0,2,3,4,234
15707.0,2011-11-04,35,4,21.75,2643.5,3,3,2,332
15708.0,2011-10-30,40,6,90.32,1202.0,3,4,3,343
15709.0,2011-03-01,283,1,38.160000000000004,2113.5,1,1,2,112
15712.0,2011-11-30,9,5,258.66,486.0,4,3,4,434
15713.0,2011-07-19,143,1,15.0,3106.0,1,1,1,111
15714.0,2011-11-28,11,2,30.240000000000002,2367.0,4,2,2,422
15716.0,2011-07-17,145,3,15.92,3004.0,1,3,1,131
15717.0,2011-04-19,234,1,35.400000000000006,2200.5,1,1,2,112
15719.0,2011-11-07,32,13,115.36000000000003,1010.0,3,4,3,343
15720.0,2011-11-15,24,1,3.75,3707.0,3,1,1,311
15721.0,2011-11-28,11,1,0.85,3845.5,4,1,1,411
15722.0,2011-11-04,35,5,148.9,806.0,3,3,4,334
15723.0,2010-12-10,364,1,1.25,3826.5,1,1,1,111
15724.0,2011-05-22,201,2,44.7,1939.0,1,2,2,122
15725.0,2011-11-24,15,1,33.0,2291.5,4,1,2,412
15727.0,2011-11-23,16,7,125.50000000000001,941.0,4,4,4,444
15729.0,2011-05-11,212,1,15.0,3106.0,1,1,1,111
15730.0,2011-10-05,65,3,43.5,1956.0,2,3,2,232
15732.0,2011-05-11,212,1,16.5,2972.0,1,1,1,111
15733.0,2011-03-02,282,1,19.799999999999997,2754.5,1,1,2,112
15734.0,2011-08-17,114,2,61.5,1610.0,2,2,3,223
15737.0,2011-11-25,14,8,170.70000000000002,714.0,4,4,4,444
15738.0,2011-11-21,18,15,304.92,410.0,3,4,4,344
15739.0,2011-10-04,66,1,23.8,2571.5,2,1,2,212
15740.0,2011-10-21,49,1,9.36,3430.0,3,1,1,311
15743.0,2011-11-23,16,4,37.35,2134.5,4,3,2,432
15744.0,2011-09-23,77,1,13.919999999999998,3192.5,2,1,1,211
15745.0,2011-11-20,19,4,117.75,998.5,3,3,3,333
15746.0,2011-07-28,134,1,18.75,2796.5,2,1,2,212
15747.0,2011-11-27,12,3,23.599999999999998,2580.0,4,3,2,432
15748.0,2011-10-30,40,1,5.8,3586.0,3,1,1,311
15749.0,2011-04-18,235,3,12868.5,10.0,1,3,4,134
15750.0,2011-12-07,2,6,56.379999999999995,1687.0,4,4,3,443
15752.0,2011-10-31,39,6,55.89,1692.0,3,4,3,343
15753.0,2011-02-08,304,1,79.2,1338.0,1,1,3,113
15754.0,2011-10-19,51,3,49.74,1832.0,2,3,3,233
15755.0,2011-11-29,10,6,107.88,1060.0,4,4,3,443
15756.0,2011-10-09,61,4,10.01,3380.0,2,3,1,231
15757.0,2011-10-05,65,2,50.7,1789.5,2,2,3,223
15758.0,2011-11-15,24,1,29.700000000000003,2410.5,3,1,2,312
15759.0,2011-05-05,218,3,123.2,951.0,1,3,4,134
15762.0,2011-10-05,65,2,39.84,2055.0,2,2,2,222
15763.0,2011-11-08,31,2,29.85,2402.5,3,2,2,322
15764.0,2011-09-12,88,6,86.69999999999999,1241.0,2,4,3,243
15766.0,2011-10-06,64,1,25.5,2507.5,2,1,2,212
15768.0,2011-08-16,115,3,46.349999999999994,1904.0,2,3,3,233
15769.0,2011-12-02,7,25,11660.84,11.0,4,4,4,444
15773.0,2011-12-04,5,1,7.08,3535.0,4,1,1,411
15774.0,2011-10-02,68,1,13.9,3195.0,2,1,1,211
15775.0,2011-04-08,245,1,15.0,3106.0,1,1,1,111
15776.0,2011-07-29,133,1,7.4399999999999995,3529.0,2,1,1,211
15777.0,2011-04-12,241,4,448.65,275.0,1,3,4,134
15780.0,2011-06-09,183,3,62.85,1590.0,1,3,3,133
15781.0,2011-11-14,25,3,63.150000000000006,1582.0,3,3,3,333
15782.0,2011-11-30,9,3,291.4,432.0,4,3,4,434
15783.0,2011-11-29,10,1,15.7,3026.5,4,1,1,411
15785.0,2011-11-07,32,5,78.36,1353.0,3,3,3,333
15786.0,2011-10-24,46,3,68.5,1488.5,3,3,3,333
15787.0,2011-11-13,26,3,28.05,2442.0,3,3,2,332
15789.0,2010-12-16,358,1,15.6,3037.0,1,1,1,111
15790.0,2011-11-29,10,1,5.9,3579.5,4,1,1,411
15791.0,2011-10-27,43,2,49.8,1826.5,3,2,3,323
15793.0,2011-11-25,14,3,372.72,329.0,4,3,4,434
15795.0,2011-07-13,149,1,6.959999999999999,3539.5,1,1,1,111
15796.0,2011-12-08,1,8,171.7,712.0,4,4,4,444
15797.0,2011-08-18,113,4,957.0,129.0,2,3,4,234
15799.0,2011-09-25,75,3,21.9,2636.5,2,3,2,232
15800.0,2011-08-24,107,2,15.18,3051.0,2,2,1,221
15801.0,2011-10-24,46,3,55.7,1694.0,3,3,3,333
15802.0,2011-07-20,142,1,451.42,272.0,1,1,4,114
15803.0,2011-10-19,51,1,17.0,2929.5,2,1,1,211
15804.0,2011-12-09,0,13,183.16,661.0,4,4,4,444
15805.0,2011-11-16,23,17,346.91,354.0,3,4,4,344
15806.0,2011-10-24,46,3,36.93,2150.0,3,3,2,332
15807.0,2011-10-20,50,3,77.4,1367.0,2,3,3,233
15808.0,2011-02-06,306,3,109.05000000000001,1050.0,1,3,3,133
15809.0,2011-11-03,36,5,83.19999999999999,1280.0,3,3,3,333
15810.0,2011-09-22,78,4,48.89000000000001,1845.0,2,3,3,233
15811.0,2011-11-17,22,6,118.16999999999999,995.0,3,4,3,343
15812.0,2011-08-24,107,5,590.25,205.0,2,3,4,234
15813.0,2011-05-16,207,2,40.35,2033.0,1,2,2,122
15814.0,2011-11-23,16,4,92.66,1187.0,4,3,3,433
15815.0,2011-10-07,63,5,376.1,326.0,2,3,4,234
15819.0,2011-10-21,49,4,66.44,1528.0,3,3,3,333
15820.0,2011-01-24,319,1,1.25,3826.5,1,1,1,111
15821.0,2011-10-26,44,2,4.8,3650.0,3,2,1,321
15822.0,2011-12-06,3,2,35.85,2168.5,4,2,2,422
15825.0,2011-06-20,172,1,25.5,2507.5,1,1,2,112
15826.0,2011-10-14,56,3,78.9,1345.5,2,3,3,233
15827.0,2011-09-27,73,12,212.65000000000003,578.0,2,4,4,244
15829.0,2011-09-01,99,2,9.6,3420.0,2,2,1,221
15830.0,2011-11-02,37,1,9.36,3430.0,3,1,1,311
15831.0,2011-10-12,58,3,43.26,1962.0,2,3,2,232
15832.0,2011-03-30,254,1,12.5,3259.5,1,1,1,111
15834.0,2011-09-30,70,4,154.85,784.0,2,3,4,234
15835.0,2011-10-26,44,4,111.3,1038.0,3,3,3,333
15836.0,2011-10-20,50,1,9.95,3394.5,2,1,1,211
15837.0,2011-10-06,64,1,16.6,2952.0,2,1,1,211
15838.0,2011-11-28,11,18,3214.1599999999994,43.0,4,4,4,444
15839.0,2011-11-06,33,3,44.160000000000004,1948.0,3,3,2,332
15840.0,2011-10-12,58,2,13.799999999999999,3200.0,2,2,1,221
15841.0,2011-09-28,72,4,237.68,518.5,2,3,4,234
15843.0,2011-02-09,303,1,14.850000000000001,3163.5,1,1,1,111
15844.0,2011-10-24,46,1,20.28,2694.0,3,1,2,312
15845.0,2011-11-22,17,8,225.6,546.0,4,4,4,444
15847.0,2011-11-01,38,2,26.200000000000003,2480.0,3,2,2,322
15850.0,2011-11-20,19,2,5.21,3599.5,3,2,1,321
15852.0,2011-06-06,186,2,70.25,1460.0,1,2,3,123
15853.0,2011-10-19,51,1,2.08,3781.0,2,1,1,211
15854.0,2011-12-05,4,12,862.5500000000002,148.0,4,4,4,444
15855.0,2011-07-26,136,5,40.15,2041.0,1,3,2,132
15856.0,2011-12-05,4,27,992.6599999999999,126.0,4,4,4,444
15857.0,2011-11-21,18,1,15.0,3106.0,3,1,1,311
15858.0,2011-11-24,15,4,32.17,2315.0,4,3,2,432
15860.0,2011-10-30,40,7,45.68,1911.0,3,4,3,343
15861.0,2011-11-27,12,8,227.26999999999998,541.0,4,4,4,444
15862.0,2011-12-01,8,3,34.25,2249.0,4,3,2,432
15863.0,2011-11-14,25,2,5.0,3622.0,3,2,1,321
15864.0,2011-11-17,22,6,867.96,147.0,3,4,4,344
15865.0,2011-10-30,40,3,139.8,857.0,3,3,4,334
15866.0,2011-08-30,101,1,16.95,2941.5,2,1,1,211
15867.0,2011-12-04,5,14,153.84000000000003,787.0,4,4,4,444
15869.0,2011-03-07,277,2,18.0,2816.5,1,2,2,122
15870.0,2011-11-07,32,1,3.75,3707.0,3,1,1,311
15872.0,2011-11-25,14,2,10.35,3343.0,4,2,1,421
15874.0,2011-10-07,63,7,505.74999999999994,239.0,2,4,4,244
15877.0,2011-12-08,1,2,6.65,3555.0,4,2,1,421
15881.0,2011-01-31,312,5,58.550000000000004,1656.0,1,3,3,133
15882.0,2011-05-25,198,2,15.799999999999999,3025.0,1,2,1,121
15883.0,2011-12-07,2,2,21.330000000000002,2649.0,4,2,2,422
15885.0,2011-09-08,92,3,49.8,1826.5,2,3,3,233
15886.0,2011-10-10,60,1,5.1,3603.0,2,1,1,211
15888.0,2011-09-20,80,1,22.5,2622.0,2,1,2,212
15889.0,2011-07-06,156,1,15.9,3012.0,1,1,1,111
15891.0,2011-04-27,226,1,2.55,3757.5,1,1,1,111
15894.0,2011-03-31,253,1,7.56,3514.0,1,1,1,111
15895.0,2011-07-13,149,1,137.16,873.0,1,1,4,114
15897.0,2011-05-29,194,2,12.7,3242.0,1,2,1,121
15898.0,2011-12-08,1,3,305.0,409.0,4,3,4,434
15900.0,2011-11-16,23,1,9.36,3430.0,3,1,1,311
15901.0,2011-11-23,16,3,19.7,2769.0,4,3,2,432
15903.0,2011-11-30,9,7,527.16,230.0,4,4,4,444
15904.0,2011-12-01,8,1,4.68,3653.0,4,1,1,411
15906.0,2011-11-20,19,7,58.699999999999996,1654.0,3,4,3,343
15907.0,2011-12-06,3,3,13.649999999999999,3204.0,4,3,1,431
15909.0,2011-06-19,173,1,19.799999999999997,2754.5,1,1,2,112
15910.0,2011-12-09,0,8,55.41,1701.0,4,4,3,443
15912.0,2011-06-14,178,2,30.42,2365.0,1,2,2,122
15916.0,2011-11-23,16,6,70.53,1456.0,4,4,3,443
15917.0,2011-04-06,247,1,10.2,3358.5,1,1,1,111
15918.0,2011-06-02,190,2,40.5,2028.5,1,2,2,122
15919.0,2011-11-20,19,1,1.17,3834.5,3,1,1,311
15920.0,2011-07-08,154,4,9.25,3437.0,1,3,1,131
15921.0,2011-06-20,172,1,10.2,3358.5,1,1,1,111
15925.0,2011-05-29,194,1,38.25,2109.5,1,1,2,112
15930.0,2011-10-03,67,1,16.5,2972.0,2,1,1,211
15932.0,2011-12-05,4,8,135.84,886.0,4,4,4,444
15933.0,2011-11-18,21,3,42.510000000000005,1978.0,3,3,2,332
15935.0,2011-04-14,239,2,324.62,381.0,1,2,4,124
15937.0,2011-10-06,64,1,14.850000000000001,3163.5,2,1,1,211
15938.0,2011-08-19,112,5,182.8,663.0,2,3,4,234
15939.0,2011-09-11,89,15,946.52,131.0,2,4,4,244
15940.0,2011-02-01,311,1,35.8,2173.0,1,1,2,112
15942.0,2011-07-29,133,1,10.08,3376.5,2,1,1,211
15944.0,2011-03-08,276,1,17.700000000000003,2860.0,1,1,2,112
15945.0,2010-12-09,365,1,167.4,724.5,1,1,4,114
15947.0,2011-09-18,82,1,179.0,674.5,2,1,4,214
15948.0,2011-12-01,8,2,35.1,2217.5,4,2,2,422
15949.0,2011-11-23,16,2,30.119999999999997,2373.0,4,2,2,422
15950.0,2011-11-08,31,4,72.35,1429.0,3,3,3,333
15951.0,2011-12-01,8,2,27.0,2468.5,4,2,2,422
15952.0,2011-11-06,33,4,42.85,1970.5,3,3,2,332
15953.0,2011-11-24,15,7,175.6,692.0,4,4,4,444
15955.0,2011-11-15,24,13,306.56,405.0,3,4,4,344
15957.0,2011-11-08,31,1,4.16,3683.5,3,1,1,311
15958.0,2011-09-26,74,1,3.95,3693.5,2,1,1,211
15963.0,2011-11-20,19,2,29.22,2422.0,3,2,2,322
15965.0,2011-11-22,17,3,30.51,2359.0,4,3,2,432
15967.0,2011-11-16,23,2,15.15,3052.0,3,2,1,321
15969.0,2011-12-07,2,3,84.4,1264.0,4,3,3,433
15970.0,2011-02-09,303,1,16.5,2972.0,1,1,1,111
15971.0,2011-11-22,17,12,2427.45,58.0,4,4,4,444
15974.0,2011-10-31,39,7,120.58,981.0,3,4,3,343
15975.0,2011-09-16,84,1,17.700000000000003,2860.0,2,1,2,212
15976.0,2011-06-27,165,2,18.15,2814.0,1,2,2,122
15977.0,2011-11-22,17,2,23.1,2604.5,4,2,2,422
15978.0,2011-09-23,77,1,20.8,2663.0,2,1,2,212
15980.0,2011-09-12,88,3,120.63999999999999,979.0,2,3,3,233
15981.0,2011-11-15,24,8,377.79999999999995,324.0,3,4,4,344
15983.0,2011-11-17,22,3,13.85,3199.0,3,3,1,331
15984.0,2011-12-07,2,9,170.23999999999998,716.0,4,4,4,444
15985.0,2011-08-08,123,2,36.9,2152.5,2,2,2,222
15986.0,2011-11-09,30,1,13.52,3207.5,3,1,1,311
15987.0,2011-11-27,12,6,495.09999999999997,245.0,4,4,4,444
15988.0,2011-11-20,19,1,19.95,2710.5,3,1,2,312
15990.0,2011-10-26,44,2,67.5,1508.5,3,2,3,323
15992.0,2011-12-06,3,1,14.95,3154.5,4,1,1,411
15993.0,2011-12-01,8,7,78.4,1351.0,4,4,3,443
15994.0,2011-10-16,54,1,15.0,3106.0,2,1,1,211
15996.0,2011-09-12,88,5,39.19,2081.0,2,3,2,232
15998.0,2011-11-03,36,5,64.0,1569.5,3,3,3,333
16000.0,2011-12-07,2,3,5238.9,19.0,4,3,4,434
16003.0,2011-11-10,29,5,177.10000000000002,684.0,3,3,4,334
16005.0,2011-11-27,12,4,13.55,3205.0,4,3,1,431
16006.0,2011-05-12,211,1,23.099999999999998,2606.0,1,1,2,112
16007.0,2011-10-23,47,4,31.349999999999998,2338.0,3,3,2,332
16008.0,2011-11-16,23,3,38.45,2102.0,3,3,2,332
16009.0,2011-11-17,22,4,102.14,1104.0,3,3,3,333
16010.0,2011-04-08,245,3,12.74,3240.0,1,3,1,131
16011.0,2011-12-01,8,15,349.21,352.0,4,4,4,444
16012.0,2011-11-04,35,3,49.760000000000005,1830.5,3,3,3,333
16013.0,2011-12-06,3,45,17163.280000000002,8.0,4,4,4,444
16014.0,2011-11-02,37,3,27.25,2461.0,3,3,2,332
16015.0,2011-12-06,3,3,95.03,1162.0,4,3,3,433
16016.0,2011-12-06,3,7,57.31,1677.0,4,4,3,443
16017.0,2011-10-23,47,1,9.899999999999999,3410.5,3,1,1,311
16018.0,2011-10-31,39,2,34.349999999999994,2247.0,3,2,2,322
16019.0,2011-10-24,46,9,433.96999999999997,286.0,3,4,4,344
16020.0,2011-11-23,16,3,135.9,885.0,4,3,4,434
16022.0,2011-03-24,260,1,7.95,3495.5,1,1,1,111
16023.0,2011-10-24,46,3,15.549999999999999,3041.0,3,3,1,331
16024.0,2011-11-27,12,1,4.95,3635.5,4,1,1,411
16025.0,2011-11-10,29,1,14.940000000000001,3156.0,3,1,1,311
16026.0,2011-10-27,43,1,6.25,3564.0,3,1,1,311
16027.0,2011-09-09,91,6,487.27,250.0,2,4,4,244
16029.0,2011-11-01,38,60,23413.87999999999,7.0,3,4,4,344
16030.0,2011-02-03,309,1,9.75,3415.0,1,1,1,111
16031.0,2011-09-08,92,2,20.45,2675.0,2,2,2,222
16033.0,2011-12-04,5,19,303.75000000000006,411.0,4,4,4,444
16034.0,2011-05-27,196,3,89.0,1219.5,1,3,3,133
16036.0,2011-09-13,87,2,90.84,1197.0,2,2,3,223
16037.0,2011-03-15,269,3,55.199999999999996,1706.0,1,3,3,133
16038.0,2011-12-02,7,3,73.80000000000001,1414.0,4,3,3,433
16040.0,2011-10-05,65,3,65.4,1545.5,2,3,3,233
16041.0,2011-11-09,30,3,1580.0,89.0,3,3,4,334
16042.0,2011-11-17,22,5,85.4,1254.0,3,3,3,333
16043.0,2011-11-02,37,4,124.50000000000001,947.0,3,3,4,334
16045.0,2011-08-12,119,4,68.4,1492.5,2,3,3,233
16049.0,2011-10-30,40,3,2.0100000000000002,3787.0,3,3,1,331
16050.0,2011-06-19,173,1,24.900000000000002,2553.0,1,1,2,112
16052.0,2011-10-16,54,1,4.95,3635.5,2,1,1,211
16053.0,2011-11-07,32,2,35.8,2173.0,3,2,2,322
16054.0,2011-07-17,145,1,7.95,3495.5,1,1,1,111
16055.0,2011-05-03,220,1,12.75,3231.5,1,1,1,111
16056.0,2011-10-25,45,1,9.95,3394.5,3,1,1,311
16057.0,2011-11-23,16,7,140.10000000000002,855.0,4,4,4,444
16059.0,2011-10-05,65,5,53.550000000000004,1738.5,2,3,3,233
16062.0,2011-11-30,9,4,50.019999999999996,1814.0,4,3,3,433
16063.0,2011-03-24,260,1,17.4,2898.0,1,1,1,111
16065.0,2010-12-09,365,1,0.85,3845.5,1,1,1,111
16066.0,2011-11-23,16,5,73.48,1417.0,4,3,3,433
16070.0,2011-11-17,22,2,102.16,1103.0,3,2,3,323
16071.0,2011-10-26,44,1,19.799999999999997,2754.5,3,1,2,312
16072.0,2011-02-24,288,1,44.550000000000004,1944.0,1,1,2,112
16073.0,2011-02-15,297,1,122.39999999999999,959.5,1,1,4,114
16076.0,2011-12-06,3,10,219.93,558.0,4,4,4,444
16078.0,2011-03-01,283,1,79.2,1338.0,1,1,3,113
16079.0,2011-11-23,16,3,595.9200000000001,202.0,4,3,4,434
16080.0,2011-09-19,81,2,66.80000000000001,1524.0,2,2,3,223
16081.0,2011-10-14,56,4,58.15,1668.0,2,3,3,233
16083.0,2011-08-31,100,2,63.2,1581.0,2,2,3,223
16084.0,2011-02-13,299,1,0.85,3845.5,1,1,1,111
16085.0,2011-11-16,23,5,40.47,2030.0,3,3,2,332
16086.0,2011-10-11,59,4,82.84,1285.0,2,3,3,233
16091.0,2011-07-08,154,2,40.6,2022.5,1,2,2,122
16092.0,2011-08-17,114,3,44.98,1934.0,2,3,2,232
16093.0,2011-08-25,106,1,17.0,2929.5,2,1,1,211
16094.0,2011-11-28,11,4,84.0,1269.5,4,3,3,433
16096.0,2011-03-20,264,1,10.08,3376.5,1,1,1,111
16097.0,2011-04-13,240,1,30.0,2386.5,1,1,2,112
16098.0,2011-09-13,87,6,334.3500000000001,365.0,2,4,4,244
16099.0,2011-10-20,50,3,65.8,1539.0,2,3,3,233
16101.0,2011-09-30,70,1,15.0,3106.0,2,1,1,211
16102.0,2011-10-28,42,3,128.8,920.0,3,3,4,334
16103.0,2011-12-02,7,6,157.3,774.0,4,4,4,444
16104.0,2011-10-09,61,1,17.85,2832.5,2,1,2,212
16105.0,2011-04-05,248,1,15.6,3037.0,1,1,1,111
16106.0,2011-10-05,65,1,19.799999999999997,2754.5,2,1,2,212
16107.0,2011-11-22,17,7,636.0,194.0,4,4,4,444
16108.0,2011-09-16,84,1,24.96,2548.0,2,1,2,212
16109.0,2011-05-05,218,2,126.96,932.0,1,2,4,124
16110.0,2011-10-25,45,3,18.95,2792.0,3,3,2,332
16112.0,2011-07-19,143,4,58.72,1653.0,1,3,3,133
16113.0,2011-06-09,183,1,15.12,3054.5,1,1,1,111
16114.0,2011-06-22,170,1,17.700000000000003,2860.0,1,1,2,112
16115.0,2011-11-30,9,8,49.760000000000005,1830.5,4,4,3,443
16116.0,2011-05-12,211,1,13.52,3207.5,1,1,1,111
16117.0,2011-06-03,189,1,7.8,3511.0,1,1,1,111
16119.0,2011-12-01,8,2,27.78,2446.0,4,2,2,422
16120.0,2011-10-11,59,4,184.3,657.0,2,3,4,234
16121.0,2011-10-13,57,2,7.15,3533.5,2,2,1,221
16122.0,2011-09-27,73,3,152.16000000000003,793.0,2,3,4,234
16123.0,2011-10-19,51,1,15.0,3106.0,2,1,1,211
16124.0,2011-01-26,317,1,33.9,2265.5,1,1,2,112
16126.0,2011-11-10,29,4,227.4,540.0,3,3,4,334
16127.0,2011-10-31,39,1,19.5,2775.5,3,1,2,312
16128.0,2011-11-22,17,5,123.58,950.0,4,3,4,434
16131.0,2011-10-19,51,6,167.24,729.0,2,4,4,244
16133.0,2011-12-06,3,33,1594.7299999999998,87.0,4,4,4,444
16134.0,2011-11-18,21,2,25.5,2507.5,3,2,2,322
16135.0,2011-03-22,262,1,175.2,699.5,1,1,4,114
16136.0,2011-10-11,59,3,85.88,1250.0,2,3,3,233
16139.0,2011-11-21,18,3,50.519999999999996,1793.0,3,3,3,333
16140.0,2011-10-05,65,1,103.67999999999999,1094.5,2,1,3,213
16141.0,2011-09-12,88,1,17.85,2832.5,2,1,2,212
16142.0,2011-04-04,249,1,19.8,2734.5,1,1,2,112
16143.0,2011-12-06,3,5,86.6,1243.0,4,3,3,433
16144.0,2011-04-07,246,1,175.2,699.5,1,1,4,114
16145.0,2011-12-01,8,11,226.05,545.0,4,4,4,444
16146.0,2011-07-05,157,3,247.8,499.5,1,3,4,134
16147.0,2011-07-29,133,1,16.5,2972.0,2,1,1,211
16148.0,2011-02-16,296,1,76.32000000000001,1382.5,1,1,3,113
16149.0,2011-12-05,4,2,29.52,2413.0,4,2,2,422
16150.0,2011-10-28,42,4,86.1,1248.0,3,3,3,333
16152.0,2011-03-16,268,1,81.6,1299.0,1,1,3,113
16153.0,2011-10-21,49,5,75.0,1401.5,3,3,3,333
16156.0,2011-12-01,8,9,159.52,760.0,4,4,4,444
16157.0,2011-11-24,15,3,103.95000000000002,1093.0,4,3,3,433
16159.0,2011-03-03,281,1,15.0,3106.0,1,1,1,111
16160.0,2011-10-05,65,2,126.6,936.0,2,2,4,224
16161.0,2011-12-08,1,18,229.95,533.0,4,4,4,444
16162.0,2011-04-01,252,1,25.5,2507.5,1,1,2,112
16163.0,2011-04-21,232,2,619.0,197.0,1,2,4,124
16164.0,2011-11-22,17,3,48.08,1855.0,4,3,3,433
16168.0,2011-11-29,10,26,1407.8600000000001,95.0,4,4,4,444
16169.0,2011-12-01,8,4,79.11999999999999,1340.0,4,3,3,433
16170.0,2011-10-20,50,6,126.38,937.0,2,4,4,244
16171.0,2011-10-11,59,1,23.4,2592.0,2,1,2,212
16172.0,2011-09-05,95,5,105.60000000000001,1081.0,2,3,3,233
16173.0,2011-11-24,15,6,108.10000000000001,1057.0,4,4,3,443
16174.0,2011-08-05,126,3,439.8,279.0,2,3,4,234
16175.0,2011-09-06,94,4,55.470000000000006,1699.0,2,3,3,233
16177.0,2011-10-20,50,1,23.4,2592.0,2,1,2,212
16178.0,2011-07-24,138,1,17.4,2898.0,1,1,1,111
